,Rainfall,Temperature,Humidity,WindSpeed,rain_lag7,rain_lag14,rain_lag30,rain_rolling7,rain_rolling30,cum_monthly,is_monsoon,month,year,label
1990-09-10,0.82,23.79,83.72,3.2,2.88,3.41,16.39,5.658571428571428,7.5569999999999995,55.17,1,9,1990,1
1990-09-11,0.81,23.14,85.11,2.98,3.01,2.82,11.31,5.344285714285715,7.206999999999999,55.980000000000004,1,9,1990,1
1990-09-12,1.11,23.31,84.34,3.16,2.98,3.55,11.74,5.077142857142857,6.852666666666667,57.09,1,9,1990,1
1990-09-13,0.78,22.88,84.58,3.0,16.02,5.19,15.45,2.9,6.363666666666666,57.870000000000005,1,9,1990,1
1990-09-14,0.16,23.62,80.35,2.77,11.38,4.02,19.08,1.2971428571428572,5.7330000000000005,58.03,1,9,1990,1
1990-09-15,0.46,23.45,82.73,2.5,3.65,6.56,12.53,0.8414285714285714,5.3306666666666676,58.49,1,9,1990,1
1990-09-16,0.29,23.97,79.98,2.48,1.75,6.12,14.09,0.6328571428571429,4.870666666666667,58.78,1,9,1990,1
1990-09-17,0.22,24.23,79.45,2.76,0.82,2.88,11.29,0.5471428571428573,4.501666666666667,59.0,1,9,1990,1
1990-09-18,0.01,24.03,77.62,2.87,0.81,3.01,5.97,0.4328571428571429,4.303,59.01,1,9,1990,1
1990-09-19,0.01,23.59,78.1,3.08,1.11,2.98,2.29,0.2757142857142857,4.227,59.02,1,9,1990,1
1990-09-20,0.01,23.55,79.28,3.0,0.78,16.02,8.37,0.1657142857142857,3.9483333333333333,59.03,1,9,1990,1
1990-09-21,0.02,23.49,80.28,3.09,0.16,11.38,8.86,0.1457142857142857,3.6536666666666666,59.050000000000004,1,9,1990,1
1990-09-22,0.01,24.38,79.45,2.87,0.46,3.65,7.14,0.08142857142857142,3.416,59.06,1,9,1990,1
1990-09-23,0.07,24.59,80.13,3.05,0.29,1.75,12.19,0.049999999999999996,3.012,59.13,1,9,1990,1
1990-09-24,2.61,23.95,81.42,3.23,0.22,0.82,7.96,0.3914285714285714,2.833666666666667,61.74,1,9,1990,1
1990-09-25,0.29,23.32,81.58,3.21,0.01,0.81,4.28,0.43142857142857144,2.700666666666667,62.03,1,9,1990,1
1990-09-26,2.45,23.3,78.41,2.82,0.01,1.11,3.41,0.78,2.668666666666667,64.48,1,9,1990,1
1990-09-27,1.8,23.56,79.74,3.04,0.01,0.78,2.82,1.0357142857142858,2.634666666666667,66.28,1,9,1990,1
1990-09-28,3.14,23.49,82.91,2.98,0.02,0.16,3.55,1.4814285714285715,2.6210000000000004,69.42,1,9,1990,1
1990-09-29,0.9,22.81,84.48,3.26,0.01,0.46,5.19,1.6085714285714285,2.4780000000000006,70.32000000000001,1,9,1990,1
1990-09-30,2.67,22.56,85.63,3.12,0.07,0.29,4.02,1.98,2.4330000000000003,72.99,1,9,1990,1
1990-10-01,6.03,23.22,83.67,3.03,2.61,0.22,6.56,2.468571428571429,2.4153333333333338,6.03,0,10,1990,1
1990-10-02,3.45,23.24,84.02,3.13,0.29,0.01,6.12,2.9200000000000004,2.3263333333333334,9.48,0,10,1990,1
1990-10-03,0.33,23.61,81.16,3.28,2.45,0.01,2.88,2.617142857142858,2.241333333333334,9.81,0,10,1990,1
1990-10-04,0.43,23.27,80.14,3.16,1.8,0.01,3.01,2.4214285714285717,2.1553333333333335,10.24,0,10,1990,1
1990-10-05,0.05,23.18,77.71,3.23,3.14,0.02,2.98,1.9800000000000002,2.057666666666667,10.290000000000001,0,10,1990,1
1990-10-06,0.6,23.31,78.44,3.03,0.9,0.01,16.02,1.9371428571428573,1.543666666666667,10.89,0,10,1990,1
1990-10-07,1.16,23.85,81.26,3.43,2.67,0.07,11.38,1.7214285714285715,1.203,12.05,0,10,1990,1
1990-10-08,3.81,23.97,82.25,3.72,6.03,2.61,3.65,1.4042857142857144,1.2083333333333335,15.86,0,10,1990,1
1990-10-09,1.06,23.55,81.16,3.24,3.45,0.29,1.75,1.0628571428571427,1.1853333333333336,16.92,0,10,1990,1
1990-10-10,0.22,24.04,77.69,2.32,0.33,2.45,0.82,1.0471428571428572,1.1653333333333336,17.14,0,10,1990,1
1990-10-11,0.17,24.99,74.91,1.87,0.43,1.8,0.81,1.01,1.1440000000000003,17.31,0,10,1990,1
1990-10-12,0.01,22.58,82.93,2.16,0.05,3.14,1.11,1.0042857142857142,1.1073333333333335,17.32,0,10,1990,1
1990-10-13,0.55,24.94,74.88,1.58,0.6,0.9,0.78,0.9971428571428571,1.0996666666666668,17.87,0,10,1990,1
1990-10-14,1.38,26.05,71.85,1.01,1.16,2.67,0.16,1.0285714285714287,1.1403333333333336,19.25,0,10,1990,1
1990-10-15,0.34,26.31,69.12,2.29,3.81,6.03,0.46,0.5328571428571428,1.1363333333333334,19.59,0,10,1990,1
1990-10-16,1.45,25.31,74.13,2.2,1.06,3.45,0.29,0.5885714285714286,1.1750000000000003,21.04,0,10,1990,1
1990-10-17,3.72,25.59,73.07,2.47,0.22,0.33,0.22,1.0885714285714285,1.291666666666667,24.76,0,10,1990,1
1990-10-18,5.32,25.44,73.0,3.15,0.17,0.43,0.01,1.8242857142857143,1.468666666666667,30.080000000000002,0,10,1990,1
1990-10-19,1.14,25.69,72.73,2.74,0.01,0.05,0.01,1.9857142857142858,1.5063333333333335,31.220000000000002,0,10,1990,1
1990-10-20,0.25,26.08,66.49,2.2,0.55,0.6,0.01,1.9428571428571428,1.5143333333333335,31.470000000000002,0,10,1990,1
1990-10-21,0.05,25.81,60.98,2.32,1.38,1.16,0.02,1.7528571428571431,1.5153333333333336,31.52,0,10,1990,1
1990-10-22,0.0,24.6,69.65,2.34,0.34,3.81,0.01,1.7042857142857144,1.5150000000000003,31.52,0,10,1990,1
1990-10-23,1.21,25.58,74.11,2.31,1.45,1.06,0.07,1.67,1.5530000000000002,32.730000000000004,0,10,1990,1
1990-10-24,4.86,24.65,82.29,3.01,3.72,0.22,2.61,1.8328571428571432,1.6280000000000001,37.59,0,10,1990,1
1990-10-25,11.32,24.12,83.19,2.91,5.32,0.17,0.29,2.6900000000000004,1.995666666666667,48.910000000000004,0,10,1990,1
1990-10-26,14.81,22.88,83.69,2.59,1.14,0.01,2.45,4.642857142857143,2.4076666666666666,63.72,0,10,1990,1
1990-10-27,11.61,24.07,76.69,2.53,0.25,0.55,1.8,6.265714285714286,2.734666666666667,75.33,0,10,1990,1
1990-10-28,3.7,24.16,80.13,2.36,0.05,1.38,3.14,6.787142857142858,2.7533333333333334,79.03,0,10,1990,1
1990-10-29,5.36,24.36,79.9,2.7,0.0,0.34,0.9,7.552857142857143,2.902,84.39,0,10,1990,1
1990-10-30,2.13,24.73,74.86,2.99,1.21,1.45,2.67,7.684285714285715,2.8840000000000003,86.52,0,10,1990,1
1990-10-31,0.09,24.3,75.8,3.01,4.86,3.72,6.03,7.002857142857144,2.6860000000000004,86.61,0,10,1990,1
1990-11-01,2.26,24.49,76.49,3.48,11.32,5.32,3.45,5.708571428571429,2.6463333333333336,2.26,0,11,1990,0
1990-11-02,0.47,24.37,71.21,2.81,14.81,1.14,0.33,3.66,2.6510000000000007,2.7299999999999995,0,11,1990,0
1990-11-03,0.0,23.3,65.15,1.81,11.61,0.25,0.43,2.001428571428572,2.636666666666667,2.7299999999999995,0,11,1990,0
1990-11-04,0.0,23.0,71.73,2.16,3.7,0.05,0.05,1.472857142857143,2.6350000000000002,2.7299999999999995,0,11,1990,0
1990-11-05,0.02,23.4,74.87,1.71,5.36,0.0,0.6,0.7100000000000002,2.6156666666666673,2.7499999999999996,0,11,1990,0
1990-11-06,0.01,23.11,80.32,2.59,2.13,1.21,1.16,0.40714285714285736,2.5773333333333337,2.76,0,11,1990,0
1990-11-07,0.0,22.65,80.73,2.44,0.09,4.86,3.81,0.3942857142857145,2.450333333333334,2.76,0,11,1990,0
1990-11-08,0.0,22.97,81.47,2.29,2.26,11.32,1.06,0.07142857142857169,2.4150000000000005,2.76,0,11,1990,0
1990-11-09,0.0,24.74,72.58,1.23,0.47,14.81,0.22,0.004285714285714539,2.407666666666667,2.76,0,11,1990,0
1990-11-10,0.0,24.68,67.44,1.12,0.0,11.61,0.17,0.004285714285714539,2.4020000000000006,2.76,0,11,1990,0
1990-11-11,0.0,24.37,59.19,1.5,0.0,3.7,0.01,0.004285714285714539,2.401666666666667,2.76,0,11,1990,0
1990-11-12,0.0,22.03,54.76,2.11,0.02,5.36,0.55,0.0014285714285716823,2.3833333333333337,2.76,0,11,1990,0
1990-11-13,0.0,21.19,56.05,1.63,0.01,2.13,1.38,0.0,2.337333333333334,2.76,0,11,1990,0
1990-11-14,0.0,22.38,73.25,1.94,0.0,0.09,0.34,0.0,2.3260000000000005,2.76,0,11,1990,0
1990-11-15,0.0,23.29,77.82,2.39,0.0,2.26,1.45,0.0,2.277666666666667,2.76,0,11,1990,0
1990-11-16,1.14,23.17,86.05,1.39,0.0,0.47,3.72,0.1628571428571431,2.1916666666666673,3.8999999999999995,0,11,1990,0
1990-11-17,0.28,22.38,85.34,1.55,0.0,0.0,5.32,0.2028571428571431,2.0236666666666667,4.18,0,11,1990,0
1990-11-18,0.0,25.14,73.89,1.7,0.0,0.0,1.14,0.2028571428571431,1.985666666666667,4.18,0,11,1990,0
1990-11-19,0.0,25.23,70.64,1.3,0.0,0.02,0.25,0.2028571428571431,1.9773333333333336,4.18,0,11,1990,0
1990-11-20,0.0,25.6,60.76,1.64,0.0,0.01,0.05,0.2028571428571431,1.9756666666666667,4.18,0,11,1990,0
1990-11-21,0.0,24.65,65.49,2.82,0.0,0.0,0.0,0.2028571428571431,1.9756666666666667,4.18,0,11,1990,0
1990-11-22,0.0,23.27,64.69,2.79,0.0,0.0,1.21,0.2028571428571431,1.9353333333333336,4.18,0,11,1990,0
1990-11-23,0.0,24.56,70.07,2.14,1.14,0.0,4.86,0.04000000000000026,1.7733333333333334,4.18,0,11,1990,0
1990-11-24,0.0,25.67,67.0,3.02,0.28,0.0,11.32,0.0,1.3960000000000004,4.18,0,11,1990,0
1990-11-25,0.0,25.38,69.09,3.58,0.0,0.0,14.81,0.0,0.9023333333333335,4.18,0,11,1990,0
1990-11-26,0.0,24.91,69.75,4.53,0.0,0.0,11.61,0.0,0.5153333333333336,4.18,0,11,1990,0
1990-11-27,0.04,23.49,70.58,4.49,0.0,0.0,3.7,0.005714285714285968,0.3933333333333336,4.22,0,11,1990,0
1990-11-28,0.04,24.38,70.36,3.57,0.0,0.0,5.36,0.011428571428571682,0.21600000000000022,4.26,0,11,1990,0
1990-11-29,0.01,24.25,60.19,2.58,0.0,0.0,2.13,0.01285714285714311,0.14533333333333356,4.27,0,11,1990,0
1990-11-30,0.0,23.95,57.58,2.34,0.0,1.14,0.09,0.01285714285714311,0.14233333333333356,4.27,0,11,1990,0
1990-12-01,0.0,23.65,55.04,2.63,0.0,0.28,2.26,0.01285714285714311,0.06700000000000023,0.0,0,12,1990,0
1990-12-02,0.0,23.5,53.47,2.79,0.0,0.0,0.47,0.01285714285714311,0.05133333333333357,0.0,0,12,1990,0
1990-12-03,0.0,24.79,67.71,2.55,0.0,0.0,0.0,0.01285714285714311,0.05133333333333357,0.0,0,12,1990,0
1990-12-04,0.0,23.99,68.15,3.74,0.04,0.0,0.0,0.007142857142857397,0.05133333333333357,0.0,0,12,1990,0
1990-12-05,0.0,23.86,70.1,4.3,0.04,0.0,0.02,0.0014285714285716823,0.0506666666666669,0.0,0,12,1990,0
1990-12-06,0.0,23.5,69.44,3.98,0.01,0.0,0.01,0.0,0.05033333333333357,0.0,0,12,1990,0
1990-12-07,0.0,23.48,61.93,3.25,0.0,0.0,0.0,0.0,0.05033333333333357,0.0,0,12,1990,0
1990-12-08,0.0,23.35,59.75,3.33,0.0,0.0,0.0,0.0,0.05033333333333357,0.0,0,12,1990,0
1990-12-09,0.0,22.27,63.25,2.51,0.0,0.0,0.0,0.0,0.05033333333333357,0.0,0,12,1990,0
1990-12-10,0.0,22.53,57.94,2.58,0.0,0.0,0.0,0.0,0.05033333333333357,0.0,0,12,1990,0
1990-12-11,0.0,22.75,58.08,3.32,0.0,0.04,0.0,0.0,0.05033333333333357,0.0,0,12,1990,0
1990-12-12,0.0,22.65,62.05,3.74,0.0,0.04,0.0,0.0,0.05033333333333357,0.0,0,12,1990,0
1990-12-13,0.0,22.42,62.68,3.37,0.0,0.01,0.0,0.0,0.05033333333333357,0.0,0,12,1990,0
1990-12-14,0.0,22.58,55.68,2.16,0.0,0.0,0.0,0.0,0.05033333333333357,0.0,0,12,1990,0
1990-12-15,0.0,22.2,57.13,1.41,0.0,0.0,0.0,0.0,0.05033333333333357,0.0,0,12,1990,0
1990-12-16,0.0,22.28,60.13,0.98,0.0,0.0,1.14,0.0,0.012333333333333573,0.0,0,12,1990,0
1990-12-17,0.0,22.24,67.44,1.53,0.0,0.0,0.28,0.0,0.003000000000000237,0.0,0,12,1990,0
1990-12-18,0.0,22.73,57.46,1.32,0.0,0.0,0.0,0.0,0.003000000000000237,0.0,0,12,1990,0
1990-12-19,0.0,22.65,53.66,2.07,0.0,0.0,0.0,0.0,0.003000000000000237,0.0,0,12,1990,0
1990-12-20,0.0,22.72,56.2,2.48,0.0,0.0,0.0,0.0,0.003000000000000237,0.0,0,12,1990,0
1990-12-21,0.0,22.97,60.08,2.56,0.0,0.0,0.0,0.0,0.003000000000000237,0.0,0,12,1990,0
1990-12-22,0.0,22.88,60.65,2.89,0.0,0.0,0.0,0.0,0.003000000000000237,0.0,0,12,1990,0
1990-12-23,0.0,23.08,61.51,2.87,0.0,0.0,0.0,0.0,0.003000000000000237,0.0,0,12,1990,0
1990-12-24,0.0,23.8,63.94,3.45,0.0,0.0,0.0,0.0,0.003000000000000237,0.0,0,12,1990,0
1990-12-25,0.0,23.6,54.44,3.26,0.0,0.0,0.0,0.0,0.003000000000000237,0.0,0,12,1990,0
1990-12-26,0.0,24.14,54.37,3.59,0.0,0.0,0.0,0.0,0.003000000000000237,0.0,0,12,1990,0
1990-12-27,0.0,22.1,49.9,4.05,0.0,0.0,0.04,0.0,0.0016666666666669036,0.0,0,12,1990,0
1990-12-28,0.0,20.46,52.85,3.14,0.0,0.0,0.04,0.0,0.00033333333333357017,0.0,0,12,1990,0
1990-12-29,0.0,21.11,56.8,2.07,0.0,0.0,0.01,0.0,0.0,0.0,0,12,1990,0
1990-12-30,0.0,21.86,63.19,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0,12,1990,0
1990-12-31,1.07,23.34,61.99,1.43,0.0,0.0,0.0,0.1528571428571431,0.03566666666666691,1.07,0,12,1990,0
1991-01-01,0.23,22.45,63.22,1.97,0.0,0.0,0.0,0.18571428571428597,0.04333333333333357,0.23,0,1,1991,0
1991-01-02,0.0,19.97,54.92,1.77,0.0,0.0,0.0,0.18571428571428597,0.04333333333333357,0.23,0,1,1991,0
1991-01-03,0.0,19.25,37.7,1.62,0.0,0.0,0.0,0.18571428571428597,0.04333333333333357,0.23,0,1,1991,0
1991-01-04,0.0,20.77,45.62,1.21,0.0,0.0,0.0,0.18571428571428597,0.04333333333333357,0.23,0,1,1991,0
1991-01-05,0.0,23.41,61.0,1.42,0.0,0.0,0.0,0.18571428571428597,0.04333333333333357,0.23,0,1,1991,0
1991-01-06,0.0,24.93,60.52,1.79,0.0,0.0,0.0,0.18571428571428597,0.04333333333333357,0.23,0,1,1991,0
1991-01-07,0.0,25.15,57.39,1.97,1.07,0.0,0.0,0.03285714285714311,0.04333333333333357,0.23,0,1,1991,0
1991-01-08,0.0,24.81,50.95,2.34,0.23,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-09,0.0,23.86,54.02,1.71,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-10,0.0,23.61,53.95,1.01,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-11,0.0,23.24,62.28,1.23,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-12,0.0,23.54,57.65,1.18,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-13,0.0,24.28,45.05,0.96,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-14,0.0,24.04,48.1,1.64,0.0,1.07,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-15,0.0,24.31,47.58,1.46,0.0,0.23,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-16,0.0,24.45,44.36,2.19,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-17,0.0,24.21,47.42,3.09,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-18,0.0,24.74,45.41,2.99,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-19,0.0,25.47,50.25,1.84,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-20,0.0,26.31,49.27,1.56,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-21,0.0,25.79,41.04,1.61,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-22,0.0,25.5,40.43,2.09,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-23,0.0,25.52,41.19,2.26,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-24,0.0,25.36,39.49,2.85,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-25,0.0,24.93,39.23,3.64,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-26,0.0,24.21,40.34,3.65,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-27,0.0,24.35,34.74,2.98,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-28,0.0,24.35,30.06,2.43,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-29,0.0,24.08,19.47,3.21,0.0,0.0,0.0,0.0,0.04333333333333357,0.23,0,1,1991,0
1991-01-30,0.0,23.43,31.57,3.65,0.0,0.0,1.07,0.0,0.007666666666666904,0.23,0,1,1991,0
1991-01-31,0.0,23.35,36.49,3.87,0.0,0.0,0.23,0.0,0.0,0.23,0,1,1991,0
1991-02-01,0.0,24.24,38.04,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-02,0.0,23.96,45.18,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-03,0.0,23.65,37.19,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-04,0.0,23.82,30.99,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-05,0.0,25.25,35.68,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-06,0.0,25.38,41.09,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-07,0.0,25.35,35.35,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-08,0.0,25.38,32.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-09,0.0,25.91,30.08,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-10,0.0,26.0,27.09,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-11,0.0,25.73,37.36,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-12,0.0,26.21,50.05,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-13,0.0,26.08,43.66,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-14,0.0,26.77,23.24,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-15,0.0,26.12,24.08,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-16,0.0,25.36,43.98,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-17,0.0,25.37,42.65,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-18,0.0,25.2,37.62,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-19,0.0,26.63,29.54,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-20,0.0,26.97,31.55,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-21,0.0,26.86,35.16,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-22,0.0,25.46,32.36,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-23,0.0,26.35,29.09,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-24,0.0,27.4,34.01,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-25,0.0,28.5,41.9,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-26,0.0,28.04,43.15,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-27,0.0,27.71,39.48,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-02-28,0.0,27.49,38.05,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1991,0
1991-03-01,0.0,27.01,38.17,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-02,0.0,28.19,37.87,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-03,0.0,29.89,34.42,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-04,0.0,29.21,33.84,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-05,0.0,28.45,35.46,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-06,0.0,27.57,41.57,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-07,0.0,26.97,51.07,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-08,0.0,27.4,48.52,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-09,0.0,28.44,48.65,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-10,0.0,29.5,42.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-11,0.0,30.61,39.71,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-12,0.0,29.77,47.3,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-13,0.0,29.37,42.32,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-14,0.0,28.81,49.62,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-15,0.0,29.56,47.58,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-16,0.0,29.37,38.34,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-17,0.0,29.69,37.29,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-18,0.0,29.42,20.6,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-19,0.0,29.1,42.29,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-20,0.0,28.92,51.42,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-21,0.0,28.71,51.31,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-22,0.0,29.22,44.91,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-23,0.0,29.46,34.09,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-24,0.0,29.48,32.51,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-25,0.0,29.99,36.9,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-26,0.0,30.6,42.05,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-27,0.0,30.77,39.33,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-28,0.0,30.67,27.92,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-29,0.0,30.58,26.59,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-30,0.0,30.82,25.24,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-03-31,0.0,29.11,50.49,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1991,0
1991-04-01,0.0,29.38,50.8,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1991,0
1991-04-02,1.91,29.38,53.39,2.39,0.0,0.0,0.0,0.2728571428571431,0.0636666666666669,1.91,0,4,1991,0
1991-04-03,0.12,30.23,49.56,2.11,0.0,0.0,0.0,0.2900000000000002,0.0676666666666669,2.03,0,4,1991,0
1991-04-04,0.0,27.71,55.29,2.37,0.0,0.0,0.0,0.2900000000000002,0.0676666666666669,2.03,0,4,1991,0
1991-04-05,0.0,28.59,50.02,2.29,0.0,0.0,0.0,0.2900000000000002,0.0676666666666669,2.03,0,4,1991,0
1991-04-06,0.0,28.52,49.2,1.6,0.0,0.0,0.0,0.2900000000000002,0.0676666666666669,2.03,0,4,1991,0
1991-04-07,3.02,28.89,52.81,2.28,0.0,0.0,0.0,0.7214285714285716,0.16833333333333356,5.05,0,4,1991,0
1991-04-08,0.26,28.83,53.17,3.08,0.0,0.0,0.0,0.7585714285714288,0.1770000000000002,5.31,0,4,1991,0
1991-04-09,0.0,29.38,44.83,2.38,1.91,0.0,0.0,0.4857142857142859,0.1770000000000002,5.31,0,4,1991,0
1991-04-10,0.0,30.17,40.46,2.64,0.12,0.0,0.0,0.46857142857142886,0.1770000000000002,5.31,0,4,1991,0
1991-04-11,0.0,30.61,37.84,2.69,0.0,0.0,0.0,0.46857142857142886,0.1770000000000002,5.31,0,4,1991,0
1991-04-12,0.0,30.35,41.68,2.53,0.0,0.0,0.0,0.46857142857142886,0.1770000000000002,5.31,0,4,1991,0
1991-04-13,0.0,30.75,48.69,2.15,0.0,0.0,0.0,0.46857142857142886,0.1770000000000002,5.31,0,4,1991,0
1991-04-14,0.0,31.89,42.55,1.97,3.02,0.0,0.0,0.0371428571428574,0.1770000000000002,5.31,0,4,1991,0
1991-04-15,0.0,31.28,43.65,2.64,0.26,0.0,0.0,0.0,0.1770000000000002,5.31,0,4,1991,0
1991-04-16,0.0,29.67,50.12,2.51,0.0,1.91,0.0,0.0,0.1770000000000002,5.31,0,4,1991,0
1991-04-17,0.7,32.09,41.63,1.8,0.0,0.12,0.0,0.10000000000000024,0.20033333333333356,6.01,0,4,1991,0
1991-04-18,0.03,32.48,43.22,2.39,0.0,0.0,0.0,0.10428571428571454,0.20133333333333356,6.04,0,4,1991,0
1991-04-19,0.0,30.5,52.76,3.91,0.0,0.0,0.0,0.10428571428571454,0.20133333333333356,6.04,0,4,1991,0
1991-04-20,0.0,29.55,51.6,3.56,0.0,0.0,0.0,0.10428571428571454,0.20133333333333356,6.04,0,4,1991,0
1991-04-21,0.0,29.79,52.92,3.45,0.0,3.02,0.0,0.10428571428571454,0.20133333333333356,6.04,0,4,1991,0
